SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
2683,Litecoin,LTC,2020-09-01 23:59:59,64.1839618027,60.3869832438,61.105076263,62.8827905195,2717986648.53249,4110169775.67812
2684,Litecoin,LTC,2020-09-02 23:59:59,63.0707221646,57.1398092822,62.8713254697,58.0996476745,2790169259.75568,3797966399.85821
2685,Litecoin,LTC,2020-09-03 23:59:59,58.530818334,47.0593829923,58.0130831641,47.7741123635,2765272845.17929,3123351779.28933
2686,Litecoin,LTC,2020-09-04 23:59:59,52.3330232452,47.1853234426,47.7792157559,50.6119782328,2851271830.35431,3309267725.93989
2687,Litecoin,LTC,2020-09-05 23:59:59,51.3180968615,46.1464609934,50.619231725,47.5893384612,2831766569.95686,3111962364.73983
2688,Litecoin,LTC,2020-09-06 23:59:59,48.89556719,46.6226647647,47.596559321,48.0535719514,2075916067.3703,3142675721.58963
2689,Litecoin,LTC,2020-09-07 23:59:59,49.0719524258,45.6216618956,48.0339245923,48.7701082231,2235340012.82713,3189892799.76454
2690,Litecoin,LTC,2020-09-08 23:59:59,49.3000161228,46.2023783898,48.8051246313,47.3838017713,2314205962.72695,3099602851.00571
2691,Litecoin,LTC,2020-09-09 23:59:59,48.8466701296,46.7013794302,47.3773584258,47.8976985244,1828181736.12025,3133588725.4696
2692,Litecoin,LTC,2020-09-10 23:59:59,49.3843850635,47.9034963818,47.9231949818,48.7168545788,2001211523.66201,3187527096.4291
2693,Litecoin,LTC,2020-09-11 23:59:59,49.4097368562,47.4020741715,48.7168545788,49.0897533924,1835173088.72566,3212303729.08565
2694,Litecoin,LTC,2020-09-12 23:59:59,51.22113659,48.672414696,49.0577262016,50.8171554475,1588978329.44472,3325687816.74595
2695,Litecoin,LTC,2020-09-13 23:59:59,50.931420213,47.5253141667,50.7609289416,48.0660362632,1785910878.17641,3145983705.15438
2696,Litecoin,LTC,2020-09-14 23:59:59,49.9448166737,47.4385578958,48.0496593759,49.0901243898,1786276097.83133,3213367489.559
2697,Litecoin,LTC,2020-09-15 23:59:59,50.1446811696,48.3478037471,49.1173629479,48.3900977394,1663112038.17288,3167891971.45301
2698,Litecoin,LTC,2020-09-16 23:59:59,48.7923549576,47.4674085392,48.459633023,47.9334342191,1674030601.74564,3138328709.33019
2699,Litecoin,LTC,2020-09-17 23:59:59,49.4798141343,47.8751950711,47.9806697434,48.8770684161,1701721112.7348,3200475070.02543
2700,Litecoin,LTC,2020-09-18 23:59:59,49.0777113711,47.7917128733,48.8282752512,48.4628155663,1135775839.84477,3173679301.32408
2701,Litecoin,LTC,2020-09-19 23:59:59,49.0327961859,48.2080392178,48.4815863908,48.6768315998,961716690.429441,3188069966.8442
2702,Litecoin,LTC,2020-09-20 23:59:59,48.6705577742,46.4311024766,48.6679390266,47.1005298007,1033913349.54831,3085167468.42381
2703,Litecoin,LTC,2020-09-21 23:59:59,47.6491589616,42.5432715031,47.12913921,43.3902204952,1923483522.62691,2842432912.05603
2704,Litecoin,LTC,2020-09-22 23:59:59,44.7654050839,43.1172981256,43.3594640625,44.5450490029,1078696493.53339,2918394264.08898
2705,Litecoin,LTC,2020-09-23 23:59:59,45.0760632,42.73939432,44.48606646,43.05768754,1676705751.1916344,2821103400.143257
2706,Litecoin,LTC,2020-09-24 23:59:59,45.17330681,42.7549285,43.04633579,45.03985641,2070966439.7844741,2951298283.735987
2707,Litecoin,LTC,2020-09-25 23:59:59,46.56650385,44.15079564,45.04555043,46.08631106,1849539131.559341,3020217185.7847567
2708,Litecoin,LTC,2020-09-26 23:59:59,46.5195845,45.36458091,46.10317338,46.18892213,2123570272.3415184,3027273265.13885
2709,Litecoin,LTC,2020-09-27 23:59:59,46.59180835,45.06353281,46.09133224,46.09169507,2217192655.9131556,3021254303.091296
2710,Litecoin,LTC,2020-09-28 23:59:59,46.96243025,45.28989234,46.11062817,45.35554024,1923868466.4168463,2973353460.020346
2711,Litecoin,LTC,2020-09-29 23:59:59,45.87041394,45.02056635,45.2980506,45.7965638,1790368154.8845632,3002587743.4566445
2712,Litecoin,LTC,2020-09-30 23:59:59,46.71512081,45.49448684,45.80676129,46.37146092,1979505098.7178948,3040608727.791305
2713,Litecoin,LTC,2020-10-01 23:59:59,48.51370148,45.56579806,46.42695676,46.31350634,2558851054.367963,3037112537.9449024
2714,Litecoin,LTC,2020-10-02 23:59:59,46.95109045,44.20128753,46.34896359,44.92397278,2201641712.643124,2946294542.4405446
2715,Litecoin,LTC,2020-10-03 23:59:59,46.13040007,44.78174405,44.90569601,45.58177105,1707844978.447004,2989719910.8938375
2716,Litecoin,LTC,2020-10-04 23:59:59,47.04055141,45.45300884,45.58098359,46.7301051,2034541386.8666337,3065363622.3814263
2717,Litecoin,LTC,2020-10-05 23:59:59,47.10509949,45.69383343,46.74247722,46.36322602,2349391994.716336,3041609177.876693
2718,Litecoin,LTC,2020-10-06 23:59:59,48.08342386,45.67325547,46.35686363,45.98552988,3013107749.462639,3017134336.641695
2719,Litecoin,LTC,2020-10-07 23:59:59,46.98228419,45.2439447,46.00466502,46.66047943,2167187221.304284,3061759912.5004106
2720,Litecoin,LTC,2020-10-08 23:59:59,47.48843349,45.83724523,46.68059602,47.2183813,2350341453.898749,3098565932.6140256
2721,Litecoin,LTC,2020-10-09 23:59:59,48.27327026,46.71034841,47.21605408,47.83295548,2250628685.050657,3139276406.439705
2722,Litecoin,LTC,2020-10-10 23:59:59,50.4080035,47.77711898,47.77711898,48.92109624,2781995603.67051,3211040248.043339
2723,Litecoin,LTC,2020-10-11 23:59:59,51.24394499,48.86531813,48.91491036,50.72790178,2601103256.91166,3330028818.1888967
2724,Litecoin,LTC,2020-10-12 23:59:59,51.52434292,49.5361247,50.6157066,50.74381819,2646408249.38879,3331555081.398918
2725,Litecoin,LTC,2020-10-13 23:59:59,50.68304102,49.12694202,50.68304102,49.94064077,2177774803.261627,3279211860.113774
2726,Litecoin,LTC,2020-10-14 23:59:59,50.9756201,49.4154333,50.00718207,49.84649026,2213563865.7720084,3273382395.1583743
2727,Litecoin,LTC,2020-10-15 23:59:59,50.24879236,49.05896098,49.82561271,49.4903711,2340485564.702154,3250355735.7483544
2728,Litecoin,LTC,2020-10-16 23:59:59,49.90191271,46.21237744,49.53492964,47.69287458,2331529601.4079957,3132624928.4870286
2729,Litecoin,LTC,2020-10-17 23:59:59,47.74718763,46.74617845,47.74718763,47.05392769,2169301015.927744,3090962056.902598
2730,Litecoin,LTC,2020-10-18 23:59:59,47.87819794,46.97338914,47.05941925,47.61954565,2636565895.06988,3128435828.2848725
2731,Litecoin,LTC,2020-10-19 23:59:59,48.49648626,46.9943724,47.64145838,48.09891537,1771107656.4437063,3160267220.3682775
2732,Litecoin,LTC,2020-10-20 23:59:59,48.44024049,46.68516081,48.10254703,47.05102987,1757468523.4764614,3091763885.853755
2733,Litecoin,LTC,2020-10-21 23:59:59,54.54841206,47.0556918,47.06284438,53.04532907,3534993795.924433,3485819576.4155307
2734,Litecoin,LTC,2020-10-22 23:59:59,56.06055493,53.00957637,53.01589059,54.26727705,3814584794.1170425,3566118639.2173357
2735,Litecoin,LTC,2020-10-23 23:59:59,56.66780484,53.18261617,54.29941045,55.23868781,3519541892.342998,3630921271.9141626
2736,Litecoin,LTC,2020-10-24 23:59:59,59.32523287,54.81454371,55.23872728,59.0955865,3899047276.9470153,3884856116.878049
2737,Litecoin,LTC,2020-10-25 23:59:59,59.77090097,56.66129979,59.09558573,58.67479959,3725652470.166292,3857572662.5518584
2738,Litecoin,LTC,2020-10-26 23:59:59,59.09711186,55.21321842,58.67482091,56.74577824,3701855843.4245367,3731081184.048111
2739,Litecoin,LTC,2020-10-27 23:59:59,58.88512925,56.51086444,56.745752,57.81605141,3431678161.7971277,3801761833.283268
2740,Litecoin,LTC,2020-10-28 23:59:59,60.30220479,54.71086392,57.81607809,55.74251071,3786206312.3700924,3665696641.367097
2741,Litecoin,LTC,2020-10-29 23:59:59,56.3043084,53.46005389,55.74255874,54.76585539,3010404351.6573033,3601801225.0785794
2742,Litecoin,LTC,2020-10-30 23:59:59,55.57055554,52.52662612,54.76595933,53.83503374,2563994174.216836,3540959118.328405
2743,Litecoin,LTC,2020-10-31 23:59:59,56.10519623,53.5333831,53.83503896,55.59026116,2657420659.229739,3656741432.0566707
2744,Litecoin,LTC,2020-11-01 23:59:59,55.97421507,54.25963554,55.59025858,55.5876231,2045991009.6415088,3656933388.556757
2745,Litecoin,LTC,2020-11-02 23:59:59,56.71083261,53.20594432,55.58732282,53.81748107,3019889901.9220366,3540884990.3122745
2746,Litecoin,LTC,2020-11-03 23:59:59,54.27239952,51.64844616,53.81741114,53.81962176,2580300878.5952992,3541432846.6257386
2747,Litecoin,LTC,2020-11-04 23:59:59,55.00708862,51.60655985,53.81946799,54.49910437,3050534139.302113,3586579398.228753
2748,Litecoin,LTC,2020-11-05 23:59:59,59.22379265,54.50187233,54.50187233,58.67849616,3250514598.5033803,3862051531.9886775
2749,Litecoin,LTC,2020-11-06 23:59:59,63.28035436,58.46535171,58.6761929,63.13111235,4083503372.652666,4155585901.868711
2750,Litecoin,LTC,2020-11-07 23:59:59,64.40208253,57.59221141,63.13111282,59.14364748,4320946722.034139,3893544750.7516165
2751,Litecoin,LTC,2020-11-08 23:59:59,61.81282144,58.88123822,59.14364603,61.05504665,2560316021.462851,4019845346.338907
