SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1158,EOS,EOS,2020-09-01 23:59:59,3.53496445476,3.18709223065,3.22454693514,3.47883987267,2683850444.59681,3255148211.13999
1159,EOS,EOS,2020-09-02 23:59:59,3.49506597567,3.01368411133,3.47938561862,3.10092999946,3355126447.07853,2901624875.60903
1160,EOS,EOS,2020-09-03 23:59:59,3.1520844758,2.60763638727,3.09988629108,2.64303171034,3101892960.88616,2473230868.27077
1161,EOS,EOS,2020-09-04 23:59:59,3.20840765923,2.6261310634,2.64219592083,3.01434577696,5253038601.98233,2820774272.65448
1162,EOS,EOS,2020-09-05 23:59:59,3.15451354514,2.82393090572,3.0129703863,2.9335922753,5652060835.87052,2745288526.64286
1163,EOS,EOS,2020-09-06 23:59:59,3.01373425332,2.83516925522,2.9335922753,2.91210049705,3139720798.63953,2725257761.09593
1164,EOS,EOS,2020-09-07 23:59:59,2.94197544639,2.69180828979,2.91065092631,2.85352155018,3096956226.62295,2670514134.45086
1165,EOS,EOS,2020-09-08 23:59:59,2.85957512707,2.69651445892,2.85186044655,2.75844534236,2652161785.71478,2581615514.82823
1166,EOS,EOS,2020-09-09 23:59:59,2.81018046425,2.7050030179,2.7578409454,2.75810505974,1910271632.13955,2581374178.47068
1167,EOS,EOS,2020-09-10 23:59:59,2.84005970787,2.75592284956,2.75854618266,2.78228956363,2215922129.71087,2604086812.14861
1168,EOS,EOS,2020-09-11 23:59:59,2.82354371028,2.72257248805,2.78228956363,2.78883701712,1952044646.2975,2610292909.65764
1169,EOS,EOS,2020-09-12 23:59:59,2.82789157658,2.76651933135,2.78884087893,2.80923975589,1684800438.84978,2629467997.47391
1170,EOS,EOS,2020-09-13 23:59:59,2.82791241348,2.68030389978,2.80923975589,2.71965502733,1956722066.9181,2545692153.15605
1171,EOS,EOS,2020-09-14 23:59:59,2.78171007945,2.69614235141,2.71771862444,2.73845160798,1977781253.64934,2563362999.78218
1172,EOS,EOS,2020-09-15 23:59:59,2.78387256367,2.70762135834,2.7379859493,2.71061598745,1860615702.03025,2537382950.80479
1173,EOS,EOS,2020-09-16 23:59:59,2.75176977635,2.61838235866,2.70921798693,2.71974820877,2198598028.80846,2546007602.53473
1174,EOS,EOS,2020-09-17 23:59:59,2.76667872813,2.70376251836,2.71725100594,2.7324457734,1859195679.73583,2557970474.53773
1175,EOS,EOS,2020-09-18 23:59:59,2.75141044486,2.66739610194,2.7324457734,2.69653322345,1610862383.38343,2524420557.25231
1176,EOS,EOS,2020-09-19 23:59:59,2.73412056834,2.68638657788,2.69216099934,2.70775673118,1504818953.80533,2535003468.67794
1177,EOS,EOS,2020-09-20 23:59:59,2.71011850987,2.64070955474,2.71011850987,2.67333982364,1494188483.48792,2502855509.09609
1178,EOS,EOS,2020-09-21 23:59:59,2.68827888698,2.51197521865,2.67561793576,2.51481008792,1987577753.18683,2354507147.03838
1179,EOS,EOS,2020-09-22 23:59:59,2.58583593975,2.50647974485,2.51495743184,2.57365243674,1601210582.49249,2409670707.26336
1180,EOS,EOS,2020-09-23 23:59:59,2.58394959,2.41810844,2.57531662,2.44929106,2088051089.163942,2293273120.4162164
1181,EOS,EOS,2020-09-24 23:59:59,2.54915804,2.43763352,2.45097403,2.54002566,2342358485.21122,2378299024.566595
1182,EOS,EOS,2020-09-25 23:59:59,2.56404861,2.47634086,2.54117987,2.55098731,2151524974.2206306,2388634082.357115
1183,EOS,EOS,2020-09-26 23:59:59,2.60346069,2.51890693,2.5516365,2.58008453,1948892299.0854452,2415951610.3864164
1184,EOS,EOS,2020-09-27 23:59:59,2.60125393,2.5387141,2.57676457,2.59391471,1939127136.0053241,2428974533.190718
1185,EOS,EOS,2020-09-28 23:59:59,2.63388193,2.56863172,2.59640858,2.57370268,2153226122.900524,2410119709.5533895
1186,EOS,EOS,2020-09-29 23:59:59,2.60514495,2.56763459,2.56831213,2.6043868,1882935485.4083478,2438926413.936546
1187,EOS,EOS,2020-09-30 23:59:59,2.60394726,2.5691751,2.60394726,2.58652946,1911892021.9109435,2422275931.805136
1188,EOS,EOS,2020-10-01 23:59:59,2.62265382,2.50143572,2.58765924,2.5484806,2100605273.8626146,2386714666.633573
1189,EOS,EOS,2020-10-02 23:59:59,2.55535855,2.44780696,2.54952156,2.48676201,2145307868.1821625,2328983149.8053336
1190,EOS,EOS,2020-10-03 23:59:59,2.5098432,2.4744626,2.48637592,2.48787769,1694644471.8964903,2330097679.5948524
1191,EOS,EOS,2020-10-04 23:59:59,2.53681326,2.47549803,2.48752274,2.52611553,1980127209.3109446,2365981207.346867
1192,EOS,EOS,2020-10-05 23:59:59,2.54171229,2.50083567,2.52610548,2.52906771,1865500474.3745348,2368816988.9245596
1193,EOS,EOS,2020-10-06 23:59:59,2.90789415,2.49379775,2.52892892,2.69305388,5184280398.946144,2522487804.785418
