SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
694,USD Coin,USDC,2020-09-01 23:59:59,1.00760874357,0.997956475974,1.00364932643,1.00118628215,478155175.214507,1518200791.80127
695,USD Coin,USDC,2020-09-02 23:59:59,1.00626121892,0.997070952846,1.00050766651,1.00019058351,545699499.765606,1517343080.94205
696,USD Coin,USDC,2020-09-03 23:59:59,1.00795792219,0.998242035732,1.00083458406,1.00303058435,569632814.248913,1585650699.67726
697,USD Coin,USDC,2020-09-04 23:59:59,1.01054494913,0.997156152036,1.00420131938,1.00345937423,549725308.893126,1651416929.57291
698,USD Coin,USDC,2020-09-05 23:59:59,1.01482912791,1.00107861711,1.00375719572,1.00473339686,591701984.901293,1693485927.76907
699,USD Coin,USDC,2020-09-06 23:59:59,1.0083012701,0.997469496192,1.00473339686,1.00107982887,447289978.549855,1727361030.72075
700,USD Coin,USDC,2020-09-07 23:59:59,1.00579270508,0.999268059706,1.00172589209,1.00154091117,465106039.566355,1769299040.67322
701,USD Coin,USDC,2020-09-08 23:59:59,1.00644252241,0.99579181683,1.00162959028,1.00349352469,437692970.602676,1792973166.63531
702,USD Coin,USDC,2020-09-09 23:59:59,1.00489917924,0.999581083101,1.00362116718,1.0018903926,453341080.295388,1833586722.0804
703,USD Coin,USDC,2020-09-10 23:59:59,1.01140922745,0.998131737183,1.00204864665,1.00274109521,430412791.018729,1849355010.00232
704,USD Coin,USDC,2020-09-11 23:59:59,1.0103480902,0.996073479141,1.00274109521,1.00151056433,412149370.482212,1914163368.17173
705,USD Coin,USDC,2020-09-12 23:59:59,1.01041844921,1.00012713317,1.00141787393,1.00171675367,366444888.687138,1954647247.47582
706,USD Coin,USDC,2020-09-13 23:59:59,1.00722149899,0.999416096137,1.00197235573,1.00131671617,406389836.517465,1994741743.37164
707,USD Coin,USDC,2020-09-14 23:59:59,1.01163997833,0.996996190887,1.00126277709,1.00193921216,477277456.770044,2016445229.99491
708,USD Coin,USDC,2020-09-15 23:59:59,1.0038267671,0.99901666104,1.00198497716,0.999999691231,406597603.699551,2053604297.1439
709,USD Coin,USDC,2020-09-16 23:59:59,1.00209728074,0.996669760736,1.00053595684,0.99797335055,425437478.587225,2072382608.37723
710,USD Coin,USDC,2020-09-17 23:59:59,1.00256168406,0.996098088498,0.997976484358,1.00042925059,457241421.374047,2105065446.00073
711,USD Coin,USDC,2020-09-18 23:59:59,1.04100154593,0.988464261753,1.00035608121,0.999641363247,442248343.464423,2174402253.81038
712,USD Coin,USDC,2020-09-19 23:59:59,1.0038055307,0.997430479979,0.998770302565,1.00139958508,372786315.314335,2283061091.10545
713,USD Coin,USDC,2020-09-20 23:59:59,1.00353694227,0.999423803819,1.00156386945,1.00118157455,380417647.800043,2322713231.62393
714,USD Coin,USDC,2020-09-21 23:59:59,1.0068423569,0.999689455817,1.00117667489,1.00184313977,452203611.376102,2392455438.74641
715,USD Coin,USDC,2020-09-22 23:59:59,1.0024763186,0.999342431508,1.00193068022,1.00025960115,343552519.206157,2391425432.4291
716,USD Coin,USDC,2020-09-23 23:59:59,1.00204792,1.00024381,1.0004921,1.0009957,570244649.3313435,2414047115.1618285
717,USD Coin,USDC,2020-09-24 23:59:59,1.00166264,1.00022377,1.00094696,1.00022377,485569424.05784816,2458968632.7879357
718,USD Coin,USDC,2020-09-25 23:59:59,1.00059165,1.00014631,1.00026526,1.00035967,454308021.8275622,2506048554.7256184
719,USD Coin,USDC,2020-09-26 23:59:59,1.0006977,1.00023025,1.00043205,1.00056342,403554371.77587885,2507815540.312702
720,USD Coin,USDC,2020-09-27 23:59:59,1.00071108,1.00034943,1.00056296,1.00047384,372960063.2289659,2533182719.967625
721,USD Coin,USDC,2020-09-28 23:59:59,1.00078341,0.99998653,1.00047353,1.00012526,394663533.4345197,2597507642.3411775
722,USD Coin,USDC,2020-09-29 23:59:59,1.00086894,1.0000766,1.00031436,1.00055057,270605260.89189166,2538586973.3489923
723,USD Coin,USDC,2020-09-30 23:59:59,1.00078716,1.00024473,1.0005515,1.00056409,292596569.8684279,2526168012.5864987
724,USD Coin,USDC,2020-10-01 23:59:59,1.00107552,1.00023736,1.00056569,1.00081612,487472949.21312535,2513034485.498812
