SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1980,NEM,XEM,2020-09-01 23:59:59,0.168926917288,0.138679786802,0.141562010632,0.157103020127,249266583.727667,1413927180.9859
1981,NEM,XEM,2020-09-02 23:59:59,0.162954577375,0.141426667065,0.1569098347,0.160538092847,136981333.674349,1444842835.46246
1982,NEM,XEM,2020-09-03 23:59:59,0.167171799749,0.133422250313,0.160538092847,0.14244697604,136878716.970632,1282022784.21755
1983,NEM,XEM,2020-09-04 23:59:59,0.147546925279,0.121487251639,0.142395322252,0.1380256568,143656637.205843,1242230911.06197
1984,NEM,XEM,2020-09-05 23:59:59,0.142070170363,0.103608808092,0.138017966036,0.111584228709,133528573.222892,1004258058.26942
1985,NEM,XEM,2020-09-06 23:59:59,0.138384009876,0.103693734314,0.111584228709,0.135100390468,127272656.743239,1215903514.0769
1986,NEM,XEM,2020-09-07 23:59:59,0.138735367795,0.115726753814,0.13597158459,0.135449015646,98245460.5008143,1219041140.67855
1987,NEM,XEM,2020-09-08 23:59:59,0.135819589602,0.121651893182,0.135674198377,0.126028168115,54375674.8337413,1134253512.90897
1988,NEM,XEM,2020-09-09 23:59:59,0.129537896013,0.121078042269,0.126016285496,0.126187101482,41856953.2490903,1135683913.21181
1989,NEM,XEM,2020-09-10 23:59:59,0.13372874758,0.126244534226,0.126244534226,0.131254313266,47592204.0960041,1181288819.26275
1990,NEM,XEM,2020-09-11 23:59:59,0.134225942451,0.127580770677,0.131254313266,0.131258026351,35809485.814796,1181322237.02774
1991,NEM,XEM,2020-09-12 23:59:59,0.134175932692,0.127600420886,0.131323640725,0.127729449752,37420297.755937,1149565047.64027
1992,NEM,XEM,2020-09-13 23:59:59,0.127766983067,0.114123404543,0.127729449752,0.119967372058,58462309.4694921,1079706348.40203
1993,NEM,XEM,2020-09-14 23:59:59,0.126040030776,0.117806197515,0.120014322974,0.121472017182,36955967.8651285,1093248154.51653
1994,NEM,XEM,2020-09-15 23:59:59,0.124262519044,0.117422295442,0.12151190915,0.120786966259,37845649.3697469,1087082696.21021
1995,NEM,XEM,2020-09-16 23:59:59,0.120731287724,0.110504997013,0.12072800907,0.111274324966,42213385.6580538,1001468924.58273
1996,NEM,XEM,2020-09-17 23:59:59,0.115251663425,0.10459467901,0.111279567285,0.105250136754,41858169.4064278,947251230.68075
1997,NEM,XEM,2020-09-18 23:59:59,0.111663435478,0.0984165368744,0.105250136754,0.109623035846,55946756.390167,986607322.504377
1998,NEM,XEM,2020-09-19 23:59:59,0.120858015624,0.109493919925,0.109493919925,0.114912760394,47611900.5305099,1034214843.43109
1999,NEM,XEM,2020-09-20 23:59:59,0.115256099152,0.108477419877,0.115256099152,0.112103072285,30763276.353313,1008927650.4529
2000,NEM,XEM,2020-09-21 23:59:59,0.116170498621,0.104707742992,0.111965535292,0.107997248826,48007849.9958639,971975239.326003
2001,NEM,XEM,2020-09-22 23:59:59,0.108447368447,0.103855273283,0.107910241215,0.108447368447,26782702.8515707,976026315.914553
2002,NEM,XEM,2020-09-23 23:59:59,0.11076972,0.10366582,0.10863632,0.10506149,24407163.31737562,945553447.0654786
2003,NEM,XEM,2020-09-24 23:59:59,0.10856339,0.10371756,0.10502084,0.10825055,24837634.7401334,974254948.5633495
2004,NEM,XEM,2020-09-25 23:59:59,0.11851542,0.10571662,0.10818096,0.11525269,26637077.36902223,1037274192.6118573
2005,NEM,XEM,2020-09-26 23:59:59,0.12523253,0.11461795,0.11535669,0.12194729,33136632.68114378,1097525587.8561327
2006,NEM,XEM,2020-09-27 23:59:59,0.12598848,0.11767191,0.1219176,0.1216906,29918948.66291725,1095215430.3677895
2007,NEM,XEM,2020-09-28 23:59:59,0.12447845,0.11849399,0.12182098,0.11907393,23592096.34127869,1071665382.879176
2008,NEM,XEM,2020-09-29 23:59:59,0.12029435,0.11566063,0.11909237,0.12029254,21523511.77970847,1082632832.9398274
2009,NEM,XEM,2020-09-30 23:59:59,0.12064244,0.11197434,0.12036255,0.11374491,25751346.32526651,1023704213.0298451
2010,NEM,XEM,2020-10-01 23:59:59,0.11944525,0.11338906,0.11405958,0.11772135,29715303.62726575,1059492112.1084687
