SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1134,Binance Coin,BNB,2020-09-01 23:59:59,25.4053956579,22.9882901642,23.1850478859,24.8220962672,450200844.345149,3584473533.93519
1135,Binance Coin,BNB,2020-09-02 23:59:59,25.7899219619,23.6116615175,24.8143743573,24.6903615977,577817196.798929,3565450183.47996
1136,Binance Coin,BNB,2020-09-03 23:59:59,25.5147191313,20.5176750197,24.6976094955,20.6198858177,574956638.487107,2977646778.52684
1137,Binance Coin,BNB,2020-09-04 23:59:59,21.827658641,19.9808553668,20.5968161388,21.05610653,489923568.433635,3040639910.99084
1138,Binance Coin,BNB,2020-09-05 23:59:59,21.5516797415,18.1837083019,21.0441209656,19.4787672329,399969032.542166,2812861769.14381
1139,Binance Coin,BNB,2020-09-06 23:59:59,23.4125861095,18.6840336901,19.4787672329,23.1906631107,740680572.572538,3348883883.93509
1140,Binance Coin,BNB,2020-09-07 23:59:59,23.5055782951,20.2707607398,23.1935915872,22.3933059345,555588377.86748,3233740277.02873
1141,Binance Coin,BNB,2020-09-08 23:59:59,23.4222878219,21.3632676124,22.4256363701,23.1902489945,555422363.324335,3348824082.8392
1142,Binance Coin,BNB,2020-09-09 23:59:59,24.5615169047,22.5403480669,23.2218489623,24.5302909208,456284483.710439,3542334927.67196
1143,Binance Coin,BNB,2020-09-10 23:59:59,25.6140571155,24.2143097594,24.5373530947,24.5598879116,456365135.112736,3546608927.29974
1144,Binance Coin,BNB,2020-09-11 23:59:59,25.729474908,23.0751534558,24.5598879116,25.4514140514,420689466.021838,3675351150.29834
1145,Binance Coin,BNB,2020-09-12 23:59:59,28.5298488364,25.4469070858,25.4523655625,28.5298488364,688007352.174943,4119897327.78453
1146,Binance Coin,BNB,2020-09-13 23:59:59,32.3250257923,28.2158909977,28.5298488364,31.0586297111,1144638250.83991,4485069874.89374
1147,Binance Coin,BNB,2020-09-14 23:59:59,33.487820989,29.1721460584,31.1024452568,31.1786429489,1009392259.57332,4502400573.7189
1148,Binance Coin,BNB,2020-09-15 23:59:59,31.269815645,26.8619835462,31.1589817334,27.2023905465,861821909.555367,3928203642.59658
1149,Binance Coin,BNB,2020-09-16 23:59:59,28.5203407119,26.0814312091,27.1962958217,27.9645941224,664539529.88306,4038270839.012
1150,Binance Coin,BNB,2020-09-17 23:59:59,28.8354330696,26.1382100006,27.9254990427,26.9931302737,512578970.842433,3897985086.45688
1151,Binance Coin,BNB,2020-09-18 23:59:59,28.7766699278,26.7096062818,26.9931302737,27.3994808475,482149966.818778,3956664774.97336
1152,Binance Coin,BNB,2020-09-19 23:59:59,27.8786548925,26.7631340978,27.617344295,27.2511120296,331216806.197357,3935239344.36915
1153,Binance Coin,BNB,2020-09-20 23:59:59,27.3261178063,25.2556219517,27.2498841356,26.3921335129,343197520.157094,3811197211.6586
1154,Binance Coin,BNB,2020-09-21 23:59:59,26.69583485,22.5496555836,26.4296336507,23.2678796683,462503298.684987,3360034461.39314
1155,Binance Coin,BNB,2020-09-22 23:59:59,24.5181579105,22.8471418681,23.1882061548,24.1007401424,340023557.578592,3480304977.41789
1156,Binance Coin,BNB,2020-09-23 23:59:59,24.24795041,22.70238565,24.04632878,22.85697789,446713264.17194545,3300697549.5367
1157,Binance Coin,BNB,2020-09-24 23:59:59,24.68410319,22.69976242,22.85299225,24.61382437,475917195.725331,3554397705.569784
1158,Binance Coin,BNB,2020-09-25 23:59:59,25.07448837,23.8793447,24.58532522,24.66338794,442583903.6744882,3561555010.711188
1159,Binance Coin,BNB,2020-09-26 23:59:59,26.44913883,24.54475206,24.68214992,26.22118195,490827675.5155842,3786510684.071302
1160,Binance Coin,BNB,2020-09-27 23:59:59,26.8876485,25.74367248,26.21259279,26.19921636,435755665.9710608,3783338709.281715
1161,Binance Coin,BNB,2020-09-28 23:59:59,27.72831835,25.92004675,26.23597121,26.9796072,530311671.6607218,3896032265.1877365
1162,Binance Coin,BNB,2020-09-29 23:59:59,29.00316655,26.97603817,26.99018951,28.84297964,612454594.9769753,4165115470.3549457
1163,Binance Coin,BNB,2020-09-30 23:59:59,29.55943671,28.04154407,28.87715551,29.29087684,566560144.3604121,4229794764.183258
1164,Binance Coin,BNB,2020-10-01 23:59:59,29.38222371,26.36320354,29.32178053,27.43197193,630087804.8326267,3961356700.5379853
1165,Binance Coin,BNB,2020-10-02 23:59:59,28.18265863,25.89402918,27.45018356,27.28568005,638940975.957892,3940231193.5682025
1166,Binance Coin,BNB,2020-10-03 23:59:59,28.28584235,27.13993049,27.34647448,28.20230993,495908650.4844124,4072598560.5178576
1167,Binance Coin,BNB,2020-10-04 23:59:59,29.13610332,28.06929406,28.21290927,28.94385354,514574736.34754866,4179682322.5648713
1168,Binance Coin,BNB,2020-10-05 23:59:59,29.30385701,28.17300299,29.00913897,28.65910387,425642119.1166273,4138562603.20939
1169,Binance Coin,BNB,2020-10-06 23:59:59,28.96985077,27.30017743,28.66607016,27.71452837,505088689.6905123,4002159704.08625
1170,Binance Coin,BNB,2020-10-07 23:59:59,27.87132392,26.94363571,27.69797795,27.70483612,394557518.2089116,4000760078.8379126
1171,Binance Coin,BNB,2020-10-08 23:59:59,27.81265078,26.60059289,27.71349272,27.70531082,431553685.77250665,4000828629.2285385
1172,Binance Coin,BNB,2020-10-09 23:59:59,28.5416783,27.5276799,27.73821014,28.44503117,465984452.4085426,4107649099.676693
1173,Binance Coin,BNB,2020-10-10 23:59:59,29.22410614,28.15772997,28.43513106,28.3124865,426434525.7082069,4088508779.9599485
1174,Binance Coin,BNB,2020-10-11 23:59:59,28.74247649,27.96128204,28.38202915,28.55557992,408482938.5213362,4123613064.680177
1175,Binance Coin,BNB,2020-10-12 23:59:59,31.08211274,28.49144569,28.54990736,30.71468112,718406691.0804206,4435401469.543054
1176,Binance Coin,BNB,2020-10-13 23:59:59,31.76509981,30.26940349,30.67000624,30.7067448,600050050.2090634,4434255413.533393
1177,Binance Coin,BNB,2020-10-14 23:59:59,31.29753779,30.46190868,30.73881086,30.91211751,460297910.63531005,4463912579.98753
1178,Binance Coin,BNB,2020-10-15 23:59:59,31.56929232,30.50012068,30.88991989,31.29586457,504135679.796641,4519328172.90324
1179,Binance Coin,BNB,2020-10-16 23:59:59,31.91716488,29.66696394,31.31403886,29.99489889,546849696.1564207,4331460193.133047
1180,Binance Coin,BNB,2020-10-17 23:59:59,30.5556056,29.71999181,30.04375739,30.2482347,377026507.5328937,4368043546.074109
1181,Binance Coin,BNB,2020-10-18 23:59:59,30.99655102,30.22171022,30.24098787,30.65952324,440840685.1599584,4427436309.496257
